[8, 8, 8, 8, 7, 7]
[8, 8, 8, 8, 7, 6]
[8, 8, 8, 8, 7, 5]
[8, 8, 8, 8, 7, 4]
[8, 8, 8, 8, 7, 3]
[8, 8, 8, 8, 6, 6]
[8, 8, 8, 8, 6, 5]
[8, 8, 8, 8, 6, 4]
[8, 8, 8, 8, 6, 3]
[8, 8, 8, 8, 6, 2]
[6, 6, 5, 5, 5, 3]
[6, 6, 5, 5, 5, 2]
[6, 6, 5, 5, 4, 4]
[6, 6, 6, 5, 2, 2]
[6, 6, 6, 4, 2, 2]
[6, 6, 5, 5, 4, 3]
[6, 6, 5, 5, 4, 2]
[6, 6, 5, 5, 3, 3]
[6, 6, 5, 5, 3, 2]
[6, 6, 5, 5, 2, 2]
[6, 6, 5, 4, 4, 4]
[6, 6, 5, 4, 4, 3]
[6, 6, 5, 4, 4, 2]
[6, 6, 5, 4, 3, 3]
[6, 6, 5, 4, 3, 2]
[6, 6, 5, 4, 2, 2]
[6, 6, 5, 3, 3, 3]
[6, 6, 5, 3, 3, 2]
[9, 9, 9, 9, 9, 9]
[9, 9, 9, 9, 9, 8]
[9, 9, 9, 9, 9, 7]
[7, 7, 7, 7, 6, 3]
[7, 7, 7, 7, 6, 2]
[7, 7, 7, 7, 5, 5]
[7, 7, 7, 7, 5, 4]
[7, 7, 7, 7, 5, 3]
[7, 7, 7, 7, 5, 2]
[9, 9, 9, 9, 9, 6]
[9, 9, 9, 9, 9, 5]
[9, 9, 9, 9, 8, 8]
[9, 9, 9, 9, 8, 7]
[9, 9, 9, 9, 8, 6]
[9, 9, 9, 9, 8, 5]
[9, 9, 9, 9, 8, 4]
[9, 9, 9, 9, 7, 7]
[9, 9, 9, 9, 7, 6]
[9, 9, 9, 9, 7, 5]
[9, 9, 9, 9, 7, 4]
[9, 9, 9, 9, 7, 3]
[9, 9, 9, 9, 6, 6]
[9, 9, 9, 9, 6, 5]
[9, 9, 9, 9, 6, 4]
[9, 9, 9, 9, 6, 3]
[9, 9, 9, 9, 6, 2]
[9, 9, 9, 8, 8, 8]
[9, 9, 9, 8, 8, 7]
[9, 9, 9, 8, 8, 6]
[9, 9, 9, 8, 8, 5]
[9, 9, 9, 8, 8, 4]
[9, 9, 9, 8, 8, 3]
[9, 9, 9, 8, 7, 7]
[9, 9, 9, 8, 7, 6]
[9, 9, 9, 8, 7, 5]
[9, 9, 9, 8, 7, 4]
[9, 9, 9, 8, 7, 3]
[9, 9, 9, 8, 7, 2]
[9, 9, 9, 8, 6, 6]
[9, 9, 9, 8, 6, 5]
[9, 9, 9, 8, 6, 4]
